ClipID;Boredom;Engagement;Confusion;Frustration ;;Only Con;Only Frus;>1;>0;;;Bor;onlyEng;onlyBored
3100811055.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
3100811056.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100811059.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100811060.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100811061.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100811063.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100811068.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100811075.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100812003.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100812004.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100812005.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100812006.avi;2;3;2;0;;1;0;1;1;1;;0;0;0
3100812007.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100812008.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100812013.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100812014.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100812016.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100812017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100812018.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100812019.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100812020.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100812021.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100812026.avi;2;2;3;1;;1;1;1;1;0;;0;0;0
3100812027.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100812028.avi;2;1;1;0;;1;0;0;1;0;;1;0;0
3100812040.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100821004.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100821015.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821016.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100821019.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821020.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100821021.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100821022.avi;2;1;1;0;;1;0;0;1;0;;1;0;0
3100821030.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100821031.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100821032.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100821033.avi;0;0;0;1;;0;1;0;1;0;;0;0;0
3100821034.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100821035.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100821036.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100821037.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821038.avi;0;1;0;0;;0;0;0;0;1;;0;1;0
3100821039.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821040.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821041.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100821042.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100821045.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
3100821046.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821047.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821048.avi;0;1;0;0;;0;0;0;0;1;;0;1;0
3100821049.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100821051.avi;2;3;2;0;;1;0;1;1;1;;0;0;0
3100821052.avi;0;0;0;0;;0;0;0;0;1;;0;0;1
3100821054.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821055.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100821057.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100821067.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100821068.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100821069.avi;0;0;0;0;;0;0;0;0;1;;0;0;1
3100821075.avi;3;0;0;1;;0;1;0;1;0;;1;0;0
3100822001.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100822011.avi;3;1;1;2;;1;1;1;1;0;;1;0;0
3100822012.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100822014.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100822030.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100822031.avi;3;0;0;0;;0;0;0;0;1;;1;0;1
3100822044.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100822050.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822051.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100822057.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822059.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100822064.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822065.avi;1;1;2;2;;1;1;1;1;0;;1;0;0
3100822066.avi;3;0;0;0;;0;0;0;0;1;;1;0;1
3100822067.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100822068.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100822069.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822070.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100822075.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100822080.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100831003.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100831004.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831006.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100831007.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831008.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831010.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
3100831011.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100831013.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100831014.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100831015.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100831016.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100831018.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100831019.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
3100831020.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831022.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831024.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100831026.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100831027.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831028.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100831029.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100831032.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100831033.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100831035.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100831036.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100831037.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100831044.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100831045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831046.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100831047.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3344630110.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
33446301100.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
33446301101.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
33446301103.avi;2;3;1;3;;1;1;1;1;1;;0;0;0
33446301104.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
33446301107.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630112.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3344630113.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
3344630115.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630116.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630117.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630119.avi;3;2;1;1;;1;1;0;1;0;;0;0;0
334463012.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3344630120.avi;0;3;1;3;;1;1;1;1;1;;0;0;0
3344630121.avi;2;1;1;1;;1;1;0;1;0;;1;0;0
3344630127.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3344630130.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3344630131.avi;3;1;2;2;;1;1;1;1;0;;1;0;0
3344630132.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630133.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630136.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3344630139.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
334463014.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630140.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
3344630141.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3344630142.avi;0;3;3;0;;1;0;1;1;1;;0;0;0
3344630143.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630146.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3344630147.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630148.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630149.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3344630150.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3344630151.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3344630153.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630156.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3344630161.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630162.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3344630163.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3344630164.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
3344630166.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630170.avi;2;3;1;0;;1;0;0;1;1;;0;0;0
3344630171.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630172.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3344630173.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630176.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
3344630179.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630180.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630181.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630182.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3344630184.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630185.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3344630186.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
3344630188.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630189.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
334463019.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3344630190.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3344630196.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630197.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630198.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630199.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
334463021.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3344630210.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630211.avi;2;1;2;1;;1;1;1;1;0;;1;0;0
3344630213.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630215.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630216.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
3344630219.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
334463022.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3344630220.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3344630221.avi;1;2;3;1;;1;1;1;1;0;;0;0;0
3344630224.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3344630225.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3344630226.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630231.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3344630232.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630233.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3344630236.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
3344630238.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3344630240.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3344630241.avi;2;3;2;1;;1;1;1;1;1;;0;0;0
3344630242.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
3344630243.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
3344630245.avi;3;3;3;1;;1;1;1;1;1;;0;0;0
3344630247.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3344630248.avi;0;2;1;3;;1;1;1;1;0;;0;0;0
334463025.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3344630251.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
3344630252.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3344630255.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3344630257.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
334463026.avi;1;2;2;3;;1;1;1;1;0;;0;0;0
3344630260.avi;2;3;3;0;;1;0;1;1;1;;0;0;0
3344630262.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3344630264.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3344630265.avi;1;3;3;1;;1;1;1;1;1;;0;0;0
3344630266.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3344630267.avi;2;2;1;3;;1;1;1;1;0;;0;0;0
334463027.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3344630270.avi;1;2;1;3;;1;1;1;1;0;;0;0;0
3344630271.avi;1;3;3;1;;1;1;1;1;1;;0;0;0
3344630273.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
3344630276.avi;3;2;3;1;;1;1;1;1;0;;0;0;0
3344630278.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
334463028.avi;1;3;3;3;;1;1;1;1;1;;0;0;0
3344630280.avi;2;2;3;1;;1;1;1;1;0;;0;0;0
3344630281.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3344630282.avi;1;1;2;3;;1;1;1;1;0;;1;0;0
334463029.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
33702101100.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101110.mp4;0;3;2;0;;1;0;1;1;1;;0;0;0
33702101130.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101140.mp4;0;3;0;1;;0;1;0;1;1;;0;0;0
33702101150.mp4;2;3;3;1;;1;1;1;1;1;;0;0;0
33702101180.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
33702101200.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101210.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101250.mp4;1;2;2;0;;1;0;1;1;0;;0;0;0
33702101260.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101270.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101280.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101290.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702101300.mp4;1;3;1;1;;1;1;0;1;1;;0;0;0
33702101340.mp4;0;3;2;0;;1;0;1;1;1;;0;0;0
33702101350.mp4;1;3;2;1;;1;1;1;1;1;;0;0;0
33702101360.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101370.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101410.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702101430.mp4;1;2;1;2;;1;1;1;1;0;;0;0;0
33702101450.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702101460.mp4;1;3;1;1;;1;1;0;1;1;;0;0;0
33702101470.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702101480.mp4;1;2;1;3;;1;1;1;1;0;;0;0;0
33702101490.mp4;0;2;3;0;;1;0;1;1;0;;0;0;0
3370210150.mp4;0;2;3;1;;1;1;1;1;0;;0;0;0
33702101500.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101530.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101540.mp4;1;2;2;1;;1;1;1;1;0;;0;0;0
33702101550.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101580.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101590.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101600.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702101620.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702101630.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101640.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101650.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101660.mp4;1;3;0;1;;0;1;0;1;1;;0;0;0
33702101700.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
33702101710.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101730.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101740.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702101750.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702101760.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
3370210180.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102100.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102110.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702102130.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
33702102140.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
33702102160.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702102170.mp4;2;3;1;0;;1;0;0;1;1;;0;0;0
33702102180.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102190.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102200.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102220.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702102230.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102240.mp4;0;3;2;0;;1;0;1;1;1;;0;0;0
33702102250.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102280.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
3370210230.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102300.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102310.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102330.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102350.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102390.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
3370210240.mp4;1;3;0;1;;0;1;0;1;1;;0;0;0
33702102400.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102420.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702102430.mp4;0;3;1;1;;1;1;0;1;1;;0;0;0
33702102470.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
33702102500.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102530.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102540.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102550.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
33702102570.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102580.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102590.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
3370210260.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702102600.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102640.mp4;0;2;1;0;;1;0;0;1;0;;0;0;0
33702102670.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
33702102690.mp4;0;3;2;0;;1;0;1;1;1;;0;0;0
33702102710.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102740.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
3370210280.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102820.mp4;2;3;0;1;;0;1;0;1;1;;0;0;0
33702102840.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102850.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102870.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
33702102880.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
342227010.avi;1;3;0;2;;0;1;1;1;1;;0;0;0
342227011.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270111.avi;1;1;1;1;;1;1;0;1;0;;1;0;0
3422270112.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270115.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270116.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270117.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270118.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270121.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270122.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270123.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270126.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3422270127.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270128.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270129.avi;1;1;1;1;;1;1;0;1;0;;1;0;0
342227013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270130.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270131.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270133.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270134.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
3422270135.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
3422270138.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270139.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270140.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270141.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270142.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270143.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270144.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270149.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270151.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270152.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270153.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3422270154.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270155.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
3422270157.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270158.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270160.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3422270165.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270166.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270167.avi;1;1;1;0;;1;0;0;1;0;;1;0;0
3422270168.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270169.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270171.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270172.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
342227020.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
342227021.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270210.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270211.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270212.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270213.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270215.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3422270216.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270217.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270219.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3422270220.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3422270221.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3422270222.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270223.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270224.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270225.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270227.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
342227023.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270230.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3422270238.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270239.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
342227024.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270240.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3422270241.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270242.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270244.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3422270245.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270246.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
3422270247.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270249.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
342227025.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270250.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270251.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270252.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270253.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270254.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3422270255.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270256.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270257.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3422270261.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3422270262.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3422270263.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270264.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270267.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
3422270268.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270269.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
342227027.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3422270274.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3422270278.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270279.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3422270280.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3422270281.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
342227029.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
350361011.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3503610110.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
